faq_type,intent,fist_title,second_title,third_title,question,answer
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Mon fils étudiant reste en France, pourra-t-il continuer à bénéficier des garanties de mon contrat ?","Toute personne restant en France Métropolitaine ayant la qualité d’assuré au titre de votre contrat conserve le bénéfice des garanties de l’ensemble des contrats souscrits.
Ainsi, votre fils (en tant qu’enfant à charge jusqu'à 28 ans s’il ne dispose pas de revenus) continuant à faire des études sur le territoire national peut continuer à être garanti pour sa responsabilité civile scolaire notamment. Nous pourrons vous adresser sur simple demande une attestation pour son inscription de début d’année.
Il peut aussi bénéficier de vos garanties pour assurer son logement et ses biens personnels, à condition toutefois qu’ils soient déclarés en tant que tels à votre contrat. Nous attirons donc votre attention sur la nécessité de mettre à jour votre contrat tant au moment de la souscription de la location qu’à la fin de ce contrat."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Comment régler mes cotisations depuis l’étranger ?,"Vous pouvez continuer à utiliser les mêmes moyens de paiement que jusqu’à aujourd’hui (règlement par chèque, par prélèvement, ou par virement) dès lors que vous conservez un compte en France.
Toutefois, votre éloignement et les retards d'acheminement susceptibles d'en découler apportent un intérêt supplémentaire au paiement de vos cotisations par prélèvement automatique en une fois, deux fois ou dix fois sur un compte bancaire, postal ou de Caisse d'Épargne.
Nous nous permettons de vous rappeler que tout règlement tardif des cotisations expose le sociétaire à des frais supplémentaires de gestion (frais d'impayés), voire à l'application des sanctions légales découlant de la mise en demeure. "
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Mon enfant part étudier à l’étranger, où puis-je me renseigner ?",Pour des informations générales : www.diplomatie.gouv.fr (espaces étudiants ; étudier à l’étranger ; préparer son départ) 
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Quelles démarches dois-je faire auprès des organismes sociaux avant un départ à l’étranger ?,"La prise en charge par la Sécurité Sociale et la Mutuelle Complémentaire varie selon la destination, la durée du séjour et la situation professionnelle."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Je sais que la protection des piétons accidentés en France est très forte,est-ce la même chose à l’étranger ?","Non, l’indemnisation d’une victime est déterminée selon la loi du lieu de survenance de l’accident et la protection de la personne (piéton ou même passager d’un véhicule) n’est pas identique selon les pays. Ainsi, dans certains pays, c’est au piéton d’apporter la preuve de la faute de l’automobiliste qui l’a renversé. Dans d’autres pays, les indemnités pour les préjudices corporels sont très minimes. Le choix d’une garantie individuelle de qualité est par conséquent très important (Pacs pour les conducteurs ou les passagers d’un véhicule à moteur, et Praxis / Praxis Solutions pour les accidents de la vie courante et en tant que piéton ou cycliste). Vérifiez auprès de votre délégation départementale l’adéquation des garanties d’assurance souscrites. En effet, les conditions d’assurance dépendent du pays visité et de la durée du séjour."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Si je suis victime d’un accident pendant mon séjour à l’étranger, est-ce que la MAIF mettra à ma disposition un avocat dans le cadre d’une action en justice ?",Seules des démarches amiables sont prévues par nos contrats : recours d’assureur à assureur... 
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Je pars à l’étranger avec ma voiture, quel contrat est le plus adapté à ma situation ?"," Lorsque les garanties de votre contrat Vam peuvent vous être accordées, conditions que nous vous conseillons de vérifier auprès de votre délégation départementale, nous vous conseillons les formules dites "" tous risques "" Plénitude ou Différence. Dès lors que l’accident implique un tiers étranger, il est préférable de bénéficier d’un contrat d’assurance comportant une garantie "" dommages au véhicule "" pour éviter les mauvaises surprises.
Lorsqu’une formule "" tous risques "" est souscrite, la MAIF vous indemnise à titre contractuel, sous déduction de la franchise prévue par votre contrat et présente ensuite le recours. À défaut d’une telle garantie, la MAIF ne peut pas faire l’avance sur le recours attendu, vous devez donc attendre l’indemnisation par l’assureur du tiers responsable, ce qui est fréquemment très long et bien souvent le remboursement n’est pas total."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Quels sont les sites à consulter avant de partir à l’étranger ?,"Avant tout voyage à l’étranger, vous pouvez consulter le site www.service-public.fr (particuliers ; Etranger-Europe ; français à l’étranger ; Santé à l’étranger (ou) Questions Réponses ; comment s’assurer lors d’un voyage à l’étranger), www.diplomatie.gouv.fr pour les aspects études notamment, www.ameli.fr pour les aspects protection sociale. "
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Je pars avec mon épouse pour une semaine de plongée sous-marine en Égypte. Je sais que mon contrat d'assurance habitation nous protège mais un collègue me conseille de souscrire Praxis Solutions. Est-ce bien utile ?,"Votre Assurance Habitation vous protège pour les dommages que vous pourriez causer à un tiers mais dans 80 % des accidents corporels de la vie quotidienne, les victimes sont seules en cause, sans tiers responsable... Disposer d'une assurance individuelle accident pour réparer les dommages corporels subis est donc essentielle. Le contrat Praxis Solutions couvre les accidents dont vous êtes victime (ainsi que votre conjoint et vos enfants à charge), et survenant lors des loisirs et activités sportives. Non seulement vous êtes indemnisé des séquelles significatives, mais encore, ce contrat vous apporte des solutions pour gérer le quotidien (garde des enfants, des animaux domestiques, assistante ménagère...), fournir un soutien (assistance psychologique, service de veille à distance, financement d'un congé de disponibilité d'un proche), réparer les conséquences liées à l'interruption de scolarité (enseignement à domicile, indemnité en cas de redoublement), etc... Ces prestations sont incluses dans votre contrat Praxis Solutions sans supplément de cotisation."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Qu'est-ce-que la carte européenne d'assurance maladie qu'on m'a conseillé de me procurer avant de partir l'étranger ?,La carte européenne d'assurance maladie remplace le formulaire E111 depuis juin 2004. Elle permet de bénéficier de la prise en charge des soins médicaux nécessaires au cours d'un séjour à l'étranger (pays européens seulement). Elle est gratuite et valable un an. Vous pouvez l'obtenir auprès de votre caisse d'Assurance Maladie. Pensez à en demander une pour chacune des personnes qui vous accompagnent car elle est individuelle et nominative. 
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Je pars 3 semaines au Chili. Que se passera-t-il si je tombe malade ?,"Si vous êtes titulaire d'un contrat MAIF, vous bénéficiez des services d'Inter Mutuelles Assistance (IMA). Contactez MAIF Assistance en téléphonant au 0 800 875 875 depuis la France (appel gratuit depuis un poste fixe), ou + 33 5 49 77 47 78 depuis l'étranger. MAIF Assistance vous enverra les médicaments nécessités par votre état de santé introuvables sur place et prendra en charge les frais médicaux et d'hospitalisation engagés à l'étranger, après intervention des organismes sociaux, jusqu'à 80 000 €. En accord avec le médecin traitant, et si nécessaire, MAIF Assistance vous rapatriera à votre domicile ou dans l'hôpital le plus proche. Si votre état de santé empêche un rapatriement dans les 7 jours et si vous êtes isolé de tout membre de votre famille, MAIF Assistance mettra à la disposition d'un de vos proches un titre de transport pour se rendre à votre chevet et son hébergement dans la limite de 7 jours."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger",Mon véhicule est immobilisé en mon absence : dois-je continuer à l’assurer ?,"Si, du fait de votre éloignement, un de vos véhicules reste inutilisé : par dérogation aux conditions générales du contrat Vam, nous acceptons de supprimer les garanties des véhicules de nos sociétaires résidant à l'étranger, en raison de leur absence et compte tenu de la spécificité de leur situation.
Nous devons cependant vous préciser qu'au regard de la réglementation française, le propriétaire du véhicule demeure responsable des dommages potentiels (incendie, accident provoqué par un voleur...).
Cette solution, qui n'est donc pas sans risque, est soumise à conditions: le véhicule doit être totalement immobilisé et entreposé dans un lieu clos, cette situation doit nous être confirmée par écrit, la MAIF ne sera tenue à aucune indemnisation en cas de sinistre.
Cela étant précisé, le sociétaire peut ensuite faire assurer temporairement son véhicule lors de chacun de ses séjours en France."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Suis-je assuré par la MAIF, en cas d’annulation de mon voyage ou de mon séjour de vacances ?","Si vous avez souscrit l’option annulation voyages, loisirs, vous bénéficiez d’une prise en charge des pertes financières liées à l’annulation ou à l’interruption de votre voyage, séjour de vacances. Les excursions et prestations complémentaires sont également concernées. L’activation de la garantie annulation est soumise à condition (accident corporel, maladie grave, décès d’un proche, licenciement...)."
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","J’ai besoin de louer un véhicule à l’étranger, quels sont vos conseils ?","Lorsque vous souhaitez louer un véhicule à l’étranger, privilégiez les grandes chaines de location et faites votre réservation sur le territoire français, pour bénéficier de notre législation française. Vérifier aussi votre contrat d’assurance et le montant de la franchise. Aux USA, par exemple, la responsabilité civile n’est pas obligatoire, et donc pas toujours couverte. Seul le véhicule loué sera pris en charge en cas de pépin. Si vous causez un accident et qu’une tierce personne est blessée, votre contrat d’assurance ne couvrira pas ses dommages corporels. Étudiez bien votre contrat avant de signer. Avant de partir, pensez aussi à vérifier que vos papiers sont en règle et à vous renseigner sur le code de la route local. Les limitations de vitesse ne sont pas identiques selon les pays. "
pratique,etranger/etranger,FAQ Assurance et Vie pratique,A l'étranger,"Voyager, résider à l'étranger","Lors de vos voyages à l’étranger, il arrive parfois que vous soyez dans l'impossibilité  de récupérer vos bagages. Comment réagir dans cette situation ?","En cas de non restitution de bagages par une compagnie aérienne, il est nécessaire de : établir un constat d'avaries (ou constat d’irrégularité), garder les billets d'avion ou les tickets d’enregistrement, déclarer le bagage manquant par lettre recommandée avec accusé de réception dans les 21 jours.
Le courrier doit être accompagné des photocopies de toutes pièces justificatives dont vous disposez. Si votre bagage a été abîmé, vous avez 7 jours à partir de la date de réception de votre bagage pour effectuer votre réclamation. Selon le contrat habitation souscrit l'assurance des bagages peut être incluse. Rapprochez-vous de votre délégation à votre retour."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,J’ai reçu un mail de Docapost : est-il frauduleux ?,"Non, il s’agit bien du prestataire choisi par MAIF pour envoyer votre avenant."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Pourquoi ai-je reçu un avenant ?,"Vous recevez cet avenant en tant qu’association ou collectivité sociétaire MAIF ayant souscrit une assurance multirisque RAQVAM avant le 1er janvier 2021. Cette démarche, commune à tous les assureurs de France, est une conséquence directe de la crise sanitaire. En effet, la pandémie constitue un risque systémique. Or les risques systémiques ne sont pas assurables car :
- ils touchent un grand nombre d’assurés en même temps
- ils ne peuvent pas être mutualisés"
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Concrètement quel(s) changement(s) dans mon contrat multirisque ?,"Cet avenant fixe à 2 000 000 € / an (tous dommages confondus) le plafond de votre assurance Responsabilité Civile en cas de sinistre lié à une maladie transmissible. Initialement, ce plafond s’élevait à 30 000 000 € par dommage."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Quels sont les risques exclus suite à l'avenant 2021 ?,"Sont dorénavant exclues de l’ensemble des garanties (sauf assurance Responsabilité Civile et assistance) les conséquences dommageables de :
- toute maladie transmissible : épidémies, pandémies, maladies contagieuses et épizooties (épidémies qui touchent les animaux)
- toute mesure prise par les autorités publiques pour en limiter la propagation
Exemple : Vous organisez un évènement annulé pour raisons sanitaires. Les frais déjà engagés ne sont pas pris en charge."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Quelles garanties restent incluses dans mon assurance multirisque suite à l'avenant 2021 ?,"Restent néanmoins garanties :
- les conséquences pécuniaires de la Responsabilité Civile liées à une maladie transmissible dans la limite de 2 000 000 € / an, tous dommages confondus
-les prestations d’assistance prévues par la convention d’assurance"
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,L’exclusion du risque pandémique s’applique-t-elle à la garantie perte d'exploitation ?,"Oui, de la même manière que dans le contrat d’assurance multirisque RAQVAM de base des Associations et Collectivités."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Mon asso / collectivité est-elle assurée en cas de pandémie ?,"En cas d’absence de signature de l’avenant, MAIF se réserve la possibilité de résilier votre contrat au 31 décembre 2022. Oui, sur 2 ces aspects uniquement :
- l’assurance Responsabilité Civile (RC) : jusqu’à 2 000 000€ / an tous dommages confondus
- la Garantie Assistance"
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Qu’entendez-vous par « maladie transmissible »  ?,"Des précisions concernant les « maladies transmissibles » sont indiquées dans l’avenant : épidémies, pandémies, maladies contagieuses et épizooties (maladies frappant les animaux)."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Quelle est la date limite pour renvoyer l'avenant signé ?,Au plus tôt afin de régulariser votre contrat dans les meilleures conditions.
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Que se passe-t-il si je ne renvoie pas l'avenant signé ?,"En cas d’absence de signature de l’avenant, MAIF se réserve la possibilité de résilier votre contrat au 31 décembre 2022."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Mon contrat va-t-il être automatiquement résilié si je ne renvoie pas l'avenant signé ?,"Non. En cas de non-signature de l’avenant, vous restez sociétaire MAIF. Les avenants non signés seront réexaminés en vue d’une éventuelle relance en début d’année 2022. "
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Je refuse ces nouvelles conditions générales : que dois-je faire  ?,"En examinant les contrats proposés par d’autres assureurs, vérifiez bien :
- les plafonds de garanties de la Responsabilité Civile en cas de maladie transmissible
- la prise en charge des prestations d’assistance (ex : rapatriement)
Si après comparaison vous souhaitez quand même résilier votre contrat d’assurance MAIF, il suffit d’en faire la demande par courrier (lettre recommandée avec accusé de réception)."
pratique,personnes_morales/contrat_multirisque_asso,FAQ Assurance et Vie pratique,Personnes morales,Contrat multirisque Associations & Collectivités,Comment recevoir mon avenant sur une autre adresse mail  ?,Vous pouvez transférer le courriel initial vers le nouveau destinataire : le lien de signature restera valide. Restez toutefois vigilant à vérifier votre actuelle boîte aux lettres électronique : vous y recevrez un 2e mail avec un code pour valider votre signature électronique. Ce code de validation est valable 15 min.
assistance_tech,app/app_conduire_maif,FAQ Assistance Technique,Applications,Application Conduire par MAIF,Qui peut télécharger l’application Conduire par MAIF ?,"L'app Conduire par MAIF peut etre télécharge Sous ANDROID : Toutes les personnes situées en France ou dans le reste du monde (dont les DOM-TOM, Guyane, et autres pays ou territoires non rattachés à la France non explicitement listés dans le Play Store de Google) lors du téléchargement.
Sous IOS :Toutes les personnes situées en France (dont les DOM-TOM et la Guyane) lors du téléchargement.
Sous WINDOWS 10 : A ce jour, la grande majorité des smartphones vendus sont sous IOS (Apple) ou Android. La MAIF a donc fait le choix de ne pas investir sur cet OS. Par ailleurs, Windows Phone est un OS qui n'est plus supporté par Microsoft."
assistance_tech,app/app_conduire_maif,FAQ Assistance Technique,Applications,Application Conduire par MAIF,A qui est destinée l’application Conduire par MAIF ?,Elle est destinée aux enfants de sociétaires MAIF qui commencent l'apprentissage anticipé de la conduite.
assistance_tech,app/app_conduire_maif,FAQ Assistance Technique,Applications,Application Conduire par MAIF,Où télécharger l’application Conduire par MAIF ?,"Dans les stores IOS (Apple Store) ou Android (Play Store), recherchez l’application « Conduire par MAIF » et installez l’application."
assistance_tech,app/app_conduire_maif,FAQ Assistance Technique,Applications,Application Conduire par MAIF,Quelle est la configuration requise pour utiliser l’application Conduire par MAIF ?,"Un iPhone ou un iPad fonctionnant avec iOS 9.3 ou supérieur. Compatible avec l’iPhone, l’iPad et l’iPod touch.
Un smartphone ou une tablette fonctionnant sous Android 4.3 ou supérieur."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,A qui est destinée l'application mobile MAIF ?,"Cette application est destinée à toutes les personnes physiques, que vous soyez sociétaire MAIF (non pro), adhérent(e) MAIF vie ou non assuré(e) MAIF."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Qui peut télécharger l’application mobile ?,"L'app mobile MAIF peut etre télécharge sous ANDROID : Toutes les personnes situées en France ou dans le reste du monde (dont les DOM-TOM, Guyane, et autres pays ou territoires non rattachés à la France non explicitement listés dans le Play Store de Google ou le Huawei AppGallery de Huawei) lors du téléchargement.
Sous IOS : Toutes les personnes situées en France (dont les DOM-TOM et la Guyane) lors du téléchargement.
Sous WINDOWS 10 : A ce jour, la grande majorité des smartphones vendus sont sous iOS (Apple) ou Android. La MAIF a donc fait le choix de ne pas investir sur cet OS. Par ailleurs, Windows Phone est un OS qui n'est plus supporté par Microsoft."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Où télécharger l’application mobile ?,"Dans le store iOS (en cliquant ICI), Android (en cliquant ICI) ou Huawei (en cliquant ICI)."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Quelle est la configuration requise pour utiliser l’application MAIF ?,Un iPhone ou un iPad fonctionnant avec iOS 12 ou supérieur ou un smartphone ou une tablette fonctionnant sous Android 6.0 ou supérieur.
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment télécharger l'application mobile MAIF sur mon téléphone Android depuis un ordinateur ?,"Vous pouvez lancer des téléchargements d'applications sur votre mobile ou tablette ""à distance"" depuis un ordinateur en vous connectant, avec votre compte Gmail, à l'interface web de Google Play.
Les applications acquises depuis votre ordinateur seront directement téléchargées sur votre mobile ou tablette. Vous pourrez aussi envoyer vos applications vers un autre téléphone ou tablette Android liés à votre compte Gmail.
Accéder au Google Play Store depuis un ordinateur : https://play.google.com/store/apps
Pour les utilisateurs de téléphones Huawei ne disposant pas de tous les services Google (suite à l’embargo Américain), vous pouvez tout de même installer l’appli MAIF depuis votre PC en utilisant le site web Huawei AppGallery : https://consumer.huawei.com/fr/campaign/appgallery/"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment télécharger l'application mobile MAIF depuis iTunes ?,"Ouvrez iTunes, puis ""iTunes Store"". Ouvrez l'onglet ""App Store"" : pour rechercher l’application MAIF, utilisez le moteur de recherche iTunes. Appuyez sur l'icône de l'application pour afficher sa description. Appuyez sur le bouton ""Obtenir"" pour installer l'application."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,L'application mobile MAIF fonctionne-t-elle à l'étranger ?,"Oui, notre application mobile fonctionne à l’étranger."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Où trouver mes identifiants pour me connecter à l’application ?,Vos identifiants pour vous connecter à l’application mobile MAIF sont les mêmes que pour vous connecter à votre Espace Personnel sur maif.fr
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,J’ai oublié ou perdu mon mot de passe,"Avez-vous saisi le bon mot de passe ? Vous pouvez vérifier la saisie, en cliquant sur l’œil à la droite du champ de saisie.
Si ce mot de passe ne fonctionne pas, nous vous invitons à cliquer sur MOT DE PASSE OUBLIÉ. Dès lors, vous aurez la possibilité de vous créer un nouveau mot de passe par SMS (vous recevrez alors un code de vérification par SMS avant de pouvoir paramétrer votre nouveau mot de passe) ou par mail (vous recevrez alors un mail contenant un lien vous permettant de paramétrer votre nouveau mot de passe)."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Pourquoi l’application ne reconnaît pas mon n° de sociétaire ?,"Vérifiez que votre identifiant (numéro de sociétaire MAIF, mail...) ainsi que votre mot de passe sont correctement renseignés en cliquant sur l’œil à la droite du champ de saisie.
Si cela ne fonctionne toujours pas, contactez l’assistance Application MAIF assistance-applimobile@maif.fr"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Après avoir renseigné mon identifiant et mon mot de passe, j’ai le message d'erreur suivant , comment dois-je procéder ?",Contactez l’assistance Application MAIF assistance-applimobile@maif.fr
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment se connecter à l’application mobile MAIF alors que mon identifiant et mon mot de passe sont corrects ?,"Commencez par vous assurer que la connexion au réseau est bien activée.
Si cela ne fonctionne toujours pas, contactez l’assistance Application MAIF assistance-applimobile@maif.fr"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"J’ai perdu mon code d'accès à 6 chiffres, comment le réinitialiser ?","Sur la page de saisie du code d’accès, cliquez sur “Code oublié” puis authentifiez-vous à nouveau avec votre identifiant et votre mot de passe. Suite à cela, la création du code d’accès vous sera proposée."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment fusionner mon espace personnel MAIF et mon espace personnel MAIF VIE ?,"Si vous êtes à la fois sociétaire MAIF et adhérent MAIF VIE, vous avez la possibilité de fusionner vos 2 espaces personnels pour retrouver l’ensemble de vos contrats. Cette fonctionnalité n’est pas disponible pour les conjoints et les enfants de sociétaire."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Pourquoi les contrats MAIF VIE des membres de mon foyer (conjoint(e), enfant(s)) ne sont pas visibles dans mon application mobile MAIF ?","L’application mobile MAIF vous permet de consulter les contrats MAIF VIE qui sont à votre nom uniquement. Pour que les membres de votre foyer puissent consulter leurs propres contrats MAIF VIE, ils doivent se connecter à l’application mobile MAIF avec leurs propres identifiants MAIF VIE (cf. réponse « Où trouver mes identifiants pour me connecter à l’application ? » dans cette FAQ)."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Pourquoi activer la géolocalisation de l’application ?,"Activer, la géolocalisation vous : Facilite l’accès au réseau de réparateurs partenaires à proximité de votre position, Facilite votre localisation en cas de besoin d’assistance, Facilite la recherche de délégations à proximité"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Pourquoi l’application ne me localise pas ?,Assurez-vous: Que la fonction GPS est bien activée sur votre téléphone. Que l’application est bien autorisée à utiliser le GPS.
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"J’ai refusé la géolocalisation lors de ma première utilisation de l’application, comment la réactiver ?","Autorisez l’application MAIF à accéder à votre position, lorsque l’application est active. ou en activer position sur Android"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment réactiver les notifications après les avoir refusées ?,Vérifiez que l’autorisation n’a pas été supprimée dans les paramètres de l’application: sous IOS ou sous Android
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment modifier un RDV pris avec ma délégation conseil ?,"Cette fonctionnalité n’existe pas encore sur l’application mobile MAIF. En revanche, elle est disponible dans votre espace personnel sur maif.fr"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Je souhaite envoyer un mail à mon conseiller, comment dois-je procéder ?","Après vous être connecté à l’application mobile MAIF, cliquez sur « Contact » dans le menu puis cliquez sur « Nous écrire »."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Je suis sociétaire MAIF, comment modifier mon adresse postale ?","En tant que sociétaire, la modification de votre adresse postale a une incidence sur votre couverture contractuelle. C'est pourquoi, nous vous invitons à nous contacter via la fonctionnalité “Nous appeler”."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment modifier mes informations personnelles ?,"Toutes les informations personnelles sont modifiables, sauf l’adresse postale pour les sociétaires MAIF, dont la modification a une incidence sur votre couverture contractuelle.
Pour modifier vos informations personnelles, cliquez en haut de l’écran sur l’icône [] pour accéder à votre compte. Vous trouverez dans cette partie notamment vos coordonnées de contact et vos coordonnées bancaires."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Certains contrats supprimés sont encore présents sur mon application mobile MAIF. Est-ce normal ?,Un contrat apparait tant que sa date de résiliation n’est pas passée.
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Où retrouver les devis que j’ai réalisés ?,Cliquez sur le bouton « Services » dans la barre de navigation en bas de l’écran puis cliquez sur « Consulter mes devis ».
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Pourquoi l'avis d’échéance n’est pas à jour sur mon application mobile MAIF ?,"Votre avis d’échéance est l’état de votre situation contractuelle à fin novembre. Celui-ci vous indique les tarifs qui s’appliqueront pour l’année suivante. Les opérations enregistrées, après novembre, ne figureront donc pas sur votre avis d’échéance. Celles-ci entraînent, cependant, l’édition de documents spécifiques (conditions particulières). Conservez-les précieusement."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Pourquoi mon avis d’échéance n’est pas disponible dans mon application mobile MAIF ?,"Dans l’application mobile MAIF, le bouton “Avis d’échéance” n’est pas présenté au “nouveau” sociétaire."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,La qualité du réseau peut-elle limiter l’accès à certaines fonctionnalités ?,"La qualité du réseau peut, en effet, limiter l’accès à certaines fonctionnalités. Difficile de dire quelles fonctionnalités seront dégradées, cela est très variable selon la qualité du réseau."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"L’application mobile est-elle accessible aux personnes sourdes, mal entendantes ou muettes ?","Absolument ! Pour activer l’accessibilité dans l’application mobile MAIF, vous devez d’abord activer l’accessibilité sur votre téléphone."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Je n'ai pas de smartphone, comment activer ma couverture à la journée ?","Vous pouvez activer votre couverture d’assurance à la journée depuis votre espace personnel de MAIF.fr.
En tant que sociétaire MAIF, votre identifiant est soit: votre adresse e-mail (celle que vous nous avez communiquée), votre numéro de sociétaire MAIF composé de 7 chiffres et 1 lettre.
Pour vous connecter vous devrez également saisir un mot de passe. Il est composé de 8 caractères minimum. Si vous l’avez oublié, nous vous invitons à en demander un nouveau, en cliquant sur MOT DE PASSE OUBLIÉ."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,J'ai souscrit à l'assurance 4+2 ou à l'assurance Navigation mais je n'ai pas reçu le mail comportant le lien pour activer les garanties ?,"Une fois la souscription réalisée depuis maif.fr ou auprès de nos conseillers : par l'application mobile MAIF ou rendez-vous dans votre espace personnel sur maif.fr. Pour vous connecter, vous devrez également saisir un mot de passe. Il est composé de 8 caractères minimum. Si vous l’avez oublié, nous vous invitons à en demander un nouveau, en cliquant sur MOT DE PASSE OUBLIÉ."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Où puis-je activer une sortie à la journée ou planifier des sorties ?,Cliquez sur le bouton « Services » dans la barre de navigation en bas de l’écran puis cliquez sur « Assurance à la demande ». Vous y trouverez tous vos biens assurés à la demande et la possibilité d’activer une journée ou de planifier des sorties.
